Your comment line - keep this line
Col 0: Elapsed time [s]
Col 1: Total counter (1000)
Col 2: Current pulse rate [Hz]
Col 3: Voltage [kV]
Col 4: COMPexPRO beam energy [mJ]

Col 0		Col 1	Col 2	Col 3	Col 4
00000.1256	-1	1	29.0	-88.352
00000.2518	-1	1	29.0	-799.007
00000.3781	-1	1	29.0	-202.280
00000.5042	-1	1	29.0	-559.399
00000.6303	-1	1	29.0	-663.785
00000.7568	-1	1	29.0	-314.109
00000.8875	-1	1	29.0	-847.428
00001.0133	-1	1	29.0	-70.951
00001.1396	-1	1	29.0	-194.779
00001.2664	-1	1	29.0	-714.800
00001.3925	-1	1	29.0	-75.604
00001.5186	-1	1	29.0	-777.408
00001.6449	-1	1	29.0	-349.649
00001.7711	-1	1	29.0	-220.115
00001.8973	-1	1	29.0	-184.605
00002.0235	-1	1	29.0	-160.502
